id,year,population,city,state
3539509,2010,35266.0,Pitangueiras,SP
3539608,1991,5458.0,Planalto,SP
3539608,2000,3670.0,Planalto,SP
3539608,2010,4463.0,Planalto,SP
3539707,1991,2829.0,Platina,SP
3539707,2000,2867.0,Platina,SP
3539707,2010,3192.0,Platina,SP
3539806,1991,76116.0,Poá,SP
3539806,2000,95641.0,Poá,SP
3539806,2010,105847.0,Poá,SP
3539905,1991,4525.0,Poloni,SP
3539905,2000,4774.0,Poloni,SP
3539905,2010,5395.0,Poloni,SP
3540002,1991,17122.0,Pompéia,SP
3540002,2000,18125.0,Pompéia,SP
3540002,2010,19896.0,Pompéia,SP
3540101,1991,3581.0,Pongaí,SP
3540101,2000,3693.0,Pongaí,SP
3540101,2010,3481.0,Pongaí,SP
3540200,1991,22763.0,Pontal,SP
3540200,2000,29640.0,Pontal,SP
3540200,2010,40130.0,Pontal,SP
3540259,1991,,Pontalinda,SP
3540259,2000,3539.0,Pontalinda,SP
3540259,2010,4074.0,Pontalinda,SP
3540309,1991,2965.0,Pontes Gestal,SP
3540309,2000,2539.0,Pontes Gestal,SP
3540309,2010,2518.0,Pontes Gestal,SP
3540408,1991,4664.0,Populina,SP
3540408,2000,4438.0,Populina,SP
3540408,2010,4208.0,Populina,SP
3540507,1991,6837.0,Porangaba,SP
3540507,2000,6641.0,Porangaba,SP
3540507,2010,8306.0,Porangaba,SP
3540606,1991,36830.0,Porto Feliz,SP
3540606,2000,45394.0,Porto Feliz,SP
3540606,2010,48582.0,Porto Feliz,SP
3540705,1991,38344.0,Porto Ferreira,SP
3540705,2000,47358.0,Porto Ferreira,SP
3540705,2010,51328.0,Porto Ferreira,SP
3540754,1991,,Potim,SP
3540754,2000,13534.0,Potim,SP
3540754,2010,16779.0,Potim,SP
3540804,1991,11173.0,Potirendaba,SP
3540804,2000,13629.0,Potirendaba,SP
3540804,2010,15430.0,Potirendaba,SP
3540853,1991,,Pracinha,SP
3540853,2000,1431.0,Pracinha,SP
3540853,2010,1524.0,Pracinha,SP
3540903,1991,9869.0,Pradópolis,SP
3540903,2000,12879.0,Pradópolis,SP
3540903,2010,17316.0,Pradópolis,SP
3541000,1991,123002.0,Praia Grande,SP
3541000,2000,193024.0,Praia Grande,SP
3541000,2010,261477.0,Praia Grande,SP
3541059,1991,,Pratânia,SP
3541059,2000,3950.0,Pratânia,SP
3541059,2010,4599.0,Pratânia,SP
3541109,1991,4490.0,Presidente Alves,SP
3541109,2000,4308.0,Presidente Alves,SP
3541109,2010,4116.0,Presidente Alves,SP
3541208,1991,15727.0,Presidente Bernardes,SP
3541208,2000,13873.0,Presidente Bernardes,SP
3541208,2010,13509.0,Presidente Bernardes,SP
3541307,1991,34814.0,Presidente Epitácio,SP
3541307,2000,39222.0,Presidente Epitácio,SP
3541307,2010,41249.0,Presidente Epitácio,SP
3541406,1991,164187.0,Presidente Prudente,SP
3541406,2000,187798.0,Presidente Prudente,SP
3541406,2010,205852.0,Presidente Prudente,SP
3541505,1991,35589.0,Presidente Venceslau,SP
3541505,2000,35722.0,Presidente Venceslau,SP
3541505,2010,36462.0,Presidente Venceslau,SP
3541604,1991,27787.0,Promissão,SP
3541604,2000,30948.0,Promissão,SP
3541604,2010,35603.0,Promissão,SP
3541653,1991,,Quadra,SP
3541653,2000,2651.0,Quadra,SP
3541653,2010,3236.0,Quadra,SP
3541703,1991,11291.0,Quatá,SP
3541703,2000,11589.0,Quatá,SP
3541703,2010,12710.0,Quatá,SP
3541802,1991,1936.0,Queiroz,SP
3541802,2000,2171.0,Queiroz,SP
3541802,2010,2803.0,Queiroz,SP
3541901,1991,7639.0,Queluz,SP
3541901,2000,9028.0,Queluz,SP
3541901,2010,10647.0,Queluz,SP
3542008,1991,5188.0,Quintana,SP
3542008,2000,5443.0,Quintana,SP
3542008,2010,6004.0,Quintana,SP
3542107,1991,8559.0,Rafard,SP
3542107,2000,8352.0,Rafard,SP
3542107,2010,8607.0,Rafard,SP
3542206,1991,26681.0,Rancharia,SP
3542206,2000,28631.0,Rancharia,SP
3542206,2010,28729.0,Rancharia,SP
3542305,1991,4000.0,Redenção da Serra,SP
3542305,2000,4034.0,Redenção da Serra,SP
3542305,2010,3862.0,Redenção da Serra,SP
3542404,1991,14922.0,Regente Feijó,SP
3542404,2000,16970.0,Regente Feijó,SP
3542404,2010,18466.0,Regente Feijó,SP
3542503,1991,4742.0,Reginópolis,SP
3542503,2000,4691.0,Reginópolis,SP
3542503,2010,5279.0,Reginópolis,SP
3542602,1991,48815.0,Registro,SP
3542602,2000,53621.0,Registro,SP
3542602,2010,54192.0,Registro,SP
3542701,1991,4396.0,Restinga,SP
3542701,2000,5570.0,Restinga,SP
3542701,2010,6571.0,Restinga,SP
3542800,1991,7336.0,Ribeira,SP
3542800,2000,3503.0,Ribeira,SP
3542800,2010,3354.0,Ribeira,SP
3542909,1991,10274.0,Ribeirão Bonito,SP
3542909,2000,11195.0,Ribeirão Bonito,SP
3542909,2010,12110.0,Ribeirão Bonito,SP
3543006,1991,19278.0,Ribeirão Branco,SP
3543006,2000,21229.0,Ribeirão Branco,SP
3543006,2010,18243.0,Ribeirão Branco,SP
3543105,1991,3229.0,Ribeirão Corrente,SP
3543105,2000,3881.0,Ribeirão Corrente,SP
3543105,2010,4273.0,Ribeirão Corrente,SP
3543204,1991,3606.0,Ribeirão do Sul,SP
3543204,2000,4490.0,Ribeirão do Sul,SP
3543204,2010,4446.0,Ribeirão do Sul,SP
3543238,1991,,Ribeirão dos Índios,SP
3543238,2000,2222.0,Ribeirão dos Índios,SP
3543238,2010,2187.0,Ribeirão dos Índios,SP
3543253,1991,,Ribeirão Grande,SP
3543253,2000,7390.0,Ribeirão Grande,SP
3543253,2010,7415.0,Ribeirão Grande,SP
3543303,1991,84793.0,Ribeirão Pires,SP
3543303,2000,104015.0,Ribeirão Pires,SP
3543303,2010,112787.0,Ribeirão Pires,SP
3543402,1991,434435.0,Ribeirão Preto,SP
3543402,2000,503538.0,Ribeirão Preto,SP
3543402,2010,600782.0,Ribeirão Preto,SP
3543501,1991,9393.0,Riversul,SP
3543501,2000,7192.0,Riversul,SP
3543501,2010,6161.0,Riversul,SP
3543600,1991,2847.0,Rifaina,SP
3543600,2000,3325.0,Rifaina,SP
3543600,2010,3435.0,Rifaina,SP
3543709,1991,10324.0,Rincão,SP
3543709,2000,10291.0,Rincão,SP
3543709,2010,10394.0,Rincão,SP
3543808,1991,11127.0,Rinópolis,SP
3543808,2000,10214.0,Rinópolis,SP
3543808,2010,9923.0,Rinópolis,SP
3543907,1991,137594.0,Rio Claro,SP
3543907,2000,167754.0,Rio Claro,SP
3543907,2010,185370.0,Rio Claro,SP
3544004,1991,19053.0,Rio das Pedras,SP
3544004,2000,23476.0,Rio das Pedras,SP
3544004,2010,29479.0,Rio das Pedras,SP
3544103,1991,29888.0,Rio Grande da Serra,SP
3544103,2000,37007.0,Rio Grande da Serra,SP
3544103,2010,43820.0,Rio Grande da Serra,SP
3544202,1991,7738.0,Riolândia,SP
3544202,2000,7774.0,Riolândia,SP
3544202,2010,9337.0,Riolândia,SP
3544251,1991,,Rosana,SP
3544251,2000,24203.0,Rosana,SP
3544251,2010,19685.0,Rosana,SP
3544301,1991,6156.0,Roseira,SP
3544301,2000,8538.0,Roseira,SP
3544301,2010,9575.0,Roseira,SP
3544400,1991,2639.0,Rubiácea,SP
3544400,2000,2337.0,Rubiácea,SP
3544400,2010,2729.0,Rubiácea,SP
3544509,1991,2236.0,Rubinéia,SP
3544509,2000,2606.0,Rubinéia,SP
3544509,2010,2862.0,Rubinéia,SP
3544608,1991,4571.0,Sabino,SP
3544608,2000,4951.0,Sabino,SP
3544608,2010,5217.0,Sabino,SP
3544707,1991,2653.0,Sagres,SP
3544707,2000,2439.0,Sagres,SP
3544707,2010,2395.0,Sagres,SP
3544806,1991,3757.0,Sales,SP
3544806,2000,4540.0,Sales,SP
3544806,2010,5426.0,Sales,SP
3544905,1991,7600.0,Sales Oliveira,SP
3544905,2000,9308.0,Sales Oliveira,SP
3544905,2010,10548.0,Sales Oliveira,SP
3545001,1991,11352.0,Salesópolis,SP
3545001,2000,14335.0,Salesópolis,SP
3545001,2010,15600.0,Salesópolis,SP
3545100,1991,4462.0,Salmourão,SP
3545100,2000,4401.0,Salmourão,SP
3545100,2010,4803.0,Salmourão,SP
3545159,1991,,Saltinho,SP
3545159,2000,5799.0,Saltinho,SP
3545159,2010,7059.0,Saltinho,SP
3545209,1991,72147.0,Salto,SP
3545209,2000,92955.0,Salto,SP
3545209,2010,105203.0,Salto,SP
3545308,1991,23981.0,Salto de Pirapora,SP
3545308,2000,34171.0,Salto de Pirapora,SP
3545308,2010,39249.0,Salto de Pirapora,SP
3545407,1991,7619.0,Salto Grande,SP
3545407,2000,8392.0,Salto Grande,SP
3545407,2010,8723.0,Salto Grande,SP
3545506,1991,2403.0,Sandovalina,SP
3545506,2000,3085.0,Sandovalina,SP
3545506,2010,3698.0,Sandovalina,SP
3545605,1991,12538.0,Santa Adélia,SP
3545605,2000,13341.0,Santa Adélia,SP
3545605,2010,14247.0,Santa Adélia,SP
3545704,1991,5832.0,Santa Albertina,SP
3545704,2000,5544.0,Santa Albertina,SP
3545704,2010,5674.0,Santa Albertina,SP
3545803,1991,145010.0,Santa Bárbara d'Oeste,SP
3545803,2000,169928.0,Santa Bárbara d'Oeste,SP
3545803,2010,179884.0,Santa Bárbara d'Oeste,SP
3546009,1991,10242.0,Santa Branca,SP
3546009,2000,12965.0,Santa Branca,SP
3546009,2010,13722.0,Santa Branca,SP
3546108,1991,2497.0,Santa Clara d'Oeste,SP
3546108,2000,2123.0,Santa Clara d'Oeste,SP
3546108,2010,2084.0,Santa Clara d'Oeste,SP
3546207,1991,2925.0,Santa Cruz da Conceição,SP
3546207,2000,3526.0,Santa Cruz da Conceição,SP
3546207,2010,3994.0,Santa Cruz da Conceição,SP
3546256,1991,,Santa Cruz da Esperança,SP
3546256,2000,1796.0,Santa Cruz da Esperança,SP
3546256,2010,1953.0,Santa Cruz da Esperança,SP
3546306,1991,21724.0,Santa Cruz das Palmeiras,SP
3546306,2000,25510.0,Santa Cruz das Palmeiras,SP
3546306,2010,29836.0,Santa Cruz das Palmeiras,SP
3546405,1991,39354.0,Santa Cruz do Rio Pardo,SP
3546405,2000,40682.0,Santa Cruz do Rio Pardo,SP
3546405,2010,43715.0,Santa Cruz do Rio Pardo,SP
3546504,1991,5128.0,Santa Ernestina,SP
3546504,2000,5399.0,Santa Ernestina,SP
3546504,2010,5557.0,Santa Ernestina,SP
3546603,1991,22998.0,Santa Fé do Sul,SP
3546603,2000,26388.0,Santa Fé do Sul,SP
3546603,2010,29108.0,Santa Fé do Sul,SP
3546702,1991,10426.0,Santa Gertrudes,SP
3546702,2000,15882.0,Santa Gertrudes,SP
3546702,2010,21606.0,Santa Gertrudes,SP
3546801,1991,37781.0,Santa Isabel,SP
3546801,2000,43368.0,Santa Isabel,SP
3546801,2010,50275.0,Santa Isabel,SP
3546900,1991,6284.0,Santa Lúcia,SP
3546900,2000,7853.0,Santa Lúcia,SP
3546900,2010,8248.0,Santa Lúcia,SP
3547007,1991,4283.0,Santa Maria da Serra,SP
3547007,2000,4673.0,Santa Maria da Serra,SP
3547007,2010,5413.0,Santa Maria da Serra,SP
3547106,1991,2982.0,Santa Mercedes,SP
3547106,2000,2802.0,Santa Mercedes,SP
3547106,2010,2831.0,Santa Mercedes,SP
3547205,1991,2365.0,Santana da Ponte Pensa,SP
3547205,2000,1894.0,Santana da Ponte Pensa,SP
3547205,2010,1641.0,Santana da Ponte Pensa,SP
3547304,1991,37706.0,Santana de Parnaíba,SP
3547304,2000,74685.0,Santana de Parnaíba,SP
3547304,2010,108796.0,Santana de Parnaíba,SP
3547403,1991,3487.0,Santa Rita d'Oeste,SP
3547403,2000,2695.0,Santa Rita d'Oeste,SP
3547403,2010,2543.0,Santa Rita d'Oeste,SP
3547502,1991,23326.0,Santa Rita do Passa Quatro,SP
3547502,2000,25570.0,Santa Rita do Passa Quatro,SP
3547502,2010,26068.0,Santa Rita do Passa Quatro,SP
3547601,1991,19064.0,Santa Rosa de Viterbo,SP
3547601,2000,21380.0,Santa Rosa de Viterbo,SP
3547601,2010,23800.0,Santa Rosa de Viterbo,SP
3547650,1991,,Santa Salete,SP
3547650,2000,1379.0,Santa Salete,SP
3547650,2010,1447.0,Santa Salete,SP
3547700,1991,22018.0,Santo Anastácio,SP
3547700,2000,20704.0,Santo Anastácio,SP
3547700,2010,20426.0,Santo Anastácio,SP
3547809,1991,614458.0,Santo André,SP
3547809,2000,648235.0,Santo André,SP
3547809,2010,674617.0,Santo André,SP
3547908,1991,5140.0,Santo Antônio da Alegria,SP
3547908,2000,5749.0,Santo Antônio da Alegria,SP
3547908,2010,6284.0,Santo Antônio da Alegria,SP
3548005,1991,14310.0,Santo Antônio de Posse,SP
3548005,2000,18051.0,Santo Antônio de Posse,SP
3548005,2010,20605.0,Santo Antônio de Posse,SP
3548054,1991,,Santo Antônio do Aracanguá,SP
3548054,2000,6929.0,Santo Antônio do Aracanguá,SP
3548054,2010,7626.0,Santo Antônio do Aracanguá,SP
3548104,1991,5687.0,Santo Antônio do Jardim,SP
3548104,2000,6154.0,Santo Antônio do Jardim,SP
3548104,2010,5942.0,Santo Antônio do Jardim,SP
3548203,1991,5339.0,Santo Antônio do Pinhal,SP
3548203,2000,6313.0,Santo Antônio do Pinhal,SP
3548203,2010,6470.0,Santo Antônio do Pinhal,SP
3548302,1991,2220.0,Santo Expedito,SP
3548302,2000,2526.0,Santo Expedito,SP
3548302,2010,2803.0,Santo Expedito,SP
3548401,1991,3845.0,Santópolis do Aguapeí,SP
3548401,2000,3816.0,Santópolis do Aguapeí,SP
3548401,2010,4276.0,Santópolis do Aguapeí,SP
3548500,1991,423197.0,Santos,SP
3548500,2000,416347.0,Santos,SP
3548500,2010,417864.0,Santos,SP
3548609,1991,8619.0,São Bento do Sapucaí,SP
3548609,2000,10288.0,São Bento do Sapucaí,SP
3548609,2010,10406.0,São Bento do Sapucaí,SP
3548708,1991,562924.0,São Bernardo do Campo,SP
3548708,2000,701682.0,São Bernardo do Campo,SP
3548708,2010,762217.0,São Bernardo do Campo,SP
3548807,1991,148005.0,São Caetano do Sul,SP
3548807,2000,139457.0,São Caetano do Sul,SP
3548807,2010,148544.0,São Caetano do Sul,SP
3548906,1991,157515.0,São Carlos,SP
3548906,2000,192372.0,São Carlos,SP
3548906,2010,221408.0,São Carlos,SP
3549003,1991,4445.0,São Francisco,SP
3549003,2000,2863.0,São Francisco,SP
3549003,2010,2793.0,São Francisco,SP
3549102,1991,68743.0,São João da Boa Vista,SP
3549102,2000,76982.0,São João da Boa Vista,SP
3549102,2010,83360.0,São João da Boa Vista,SP
3549201,1991,2772.0,São João das Duas Pontes,SP
3549201,2000,2660.0,São João das Duas Pontes,SP
3549201,2010,2566.0,São João das Duas Pontes,SP
3549250,1991,,São João de Iracema,SP
3549250,2000,1669.0,São João de Iracema,SP
3549250,2010,1780.0,São João de Iracema,SP
3549300,1991,2805.0,São João do Pau d'Alho,SP
3549300,2000,2164.0,São João do Pau d'Alho,SP
3549300,2010,2098.0,São João do Pau d'Alho,SP
3549409,1991,35807.0,São Joaquim da Barra,SP
3549409,2000,41419.0,São Joaquim da Barra,SP
3549409,2010,46382.0,São Joaquim da Barra,SP
3549508,1991,7097.0,São José da Bela Vista,SP
3549508,2000,8036.0,São José da Bela Vista,SP
3549508,2010,8376.0,São José da Bela Vista,SP
3549607,1991,3917.0,São José do Barreiro,SP
3549607,2000,4121.0,São José do Barreiro,SP
3549607,2010,4066.0,São José do Barreiro,SP
3549706,1991,44296.0,São José do Rio Pardo,SP
3549706,2000,49820.0,São José do Rio Pardo,SP
3549706,2010,51617.0,São José do Rio Pardo,SP
3549805,1991,282206.0,São José do Rio Preto,SP
3549805,2000,357008.0,São José do Rio Preto,SP
3549805,2010,406170.0,São José do Rio Preto,SP
3549904,1991,440390.0,São José dos Campos,SP
3549904,2000,537098.0,São José dos Campos,SP
3549904,2010,628381.0,São José dos Campos,SP
3549953,1991,,São Lourenço da Serra,SP
3549953,2000,12164.0,São Lourenço da Serra,SP
3549953,2010,13898.0,São Lourenço da Serra,SP
3550001,1991,9907.0,São Luiz do Paraitinga,SP
3550001,2000,10409.0,São Luiz do Paraitinga,SP
3550001,2010,10337.0,São Luiz do Paraitinga,SP
3550100,1991,35146.0,São Manuel,SP
3550100,2000,36345.0,São Manuel,SP
3550100,2010,38177.0,São Manuel,SP
3550209,1991,25350.0,São Miguel Arcanjo,SP
3550209,2000,30720.0,São Miguel Arcanjo,SP
3550209,2010,31330.0,São Miguel Arcanjo,SP
3550308,1991,9548269.0,São Paulo,SP
3550308,2000,10380874.0,São Paulo,SP
3550308,2010,11216559.0,São Paulo,SP
3550407,1991,20085.0,São Pedro,SP
3550407,2000,27819.0,São Pedro,SP
3550407,2010,31573.0,São Pedro,SP
3550506,1991,7027.0,São Pedro do Turvo,SP
3550506,2000,6871.0,São Pedro do Turvo,SP
3550506,2010,7172.0,São Pedro do Turvo,SP
3550605,1991,63635.0,São Roque,SP
3550605,2000,66462.0,São Roque,SP
3550605,2010,78687.0,São Roque,SP
3550704,1991,33052.0,São Sebastião,SP
3550704,2000,57476.0,São Sebastião,SP
3550704,2010,73744.0,São Sebastião,SP
3550803,1991,11799.0,São Sebastião da Grama,SP
3550803,2000,12452.0,São Sebastião da Grama,SP
3550803,2010,12070.0,São Sebastião da Grama,SP
3550902,1991,11932.0,São Simão,SP
3550902,2000,13646.0,São Simão,SP
3550902,2010,14318.0,São Simão,SP
3551009,1991,266743.0,São Vicente,SP
3551009,2000,301756.0,São Vicente,SP
3551009,2010,330593.0,São Vicente,SP
3551108,1991,6462.0,Sarapuí,SP
3551108,2000,7796.0,Sarapuí,SP
3551108,2010,9003.0,Sarapuí,SP
3551207,1991,3023.0,Sarutaiá,SP
3551207,2000,3652.0,Sarutaiá,SP
3551207,2010,3555.0,Sarutaiá,SP
3551306,1991,2516.0,Sebastianópolis do Sul,SP
3551306,2000,2546.0,Sebastianópolis do Sul,SP
3551306,2010,3031.0,Sebastianópolis do Sul,SP
3551405,1991,6165.0,Serra Azul,SP
3551405,2000,7436.0,Serra Azul,SP
3551405,2010,8843.0,Serra Azul,SP
3551504,1991,23193.0,Serrana,SP
3551504,2000,32582.0,Serrana,SP
3551504,2010,38844.0,Serrana,SP
3551603,1991,21510.0,Serra Negra,SP
3551603,2000,23705.0,Serra Negra,SP
3551603,2010,26302.0,Serra Negra,SP
3551702,1991,78608.0,Sertãozinho,SP
3551702,2000,94515.0,Sertãozinho,SP
3551702,2010,109947.0,Sertãozinho,SP
3551801,1991,12490.0,Sete Barras,SP
3551801,2000,13633.0,Sete Barras,SP
3551801,2010,12966.0,Sete Barras,SP
3551900,1991,10144.0,Severínia,SP
3551900,2000,13545.0,Severínia,SP
3551900,2010,15444.0,Severínia,SP
3552007,1991,4868.0,Silveiras,SP
3552007,2000,5365.0,Silveiras,SP
3552007,2010,5780.0,Silveiras,SP
3552106,1991,30634.0,Socorro,SP
3552106,2000,32611.0,Socorro,SP
3552106,2010,36547.0,Socorro,SP
3552205,1991,375580.0,Sorocaba,SP
3552205,2000,489602.0,Sorocaba,SP
3552205,2010,582465.0,Sorocaba,SP
3552304,1991,7205.0,Sud Mennucci,SP
3552304,2000,7364.0,Sud Mennucci,SP
3552304,2010,7435.0,Sud Mennucci,SP
3552403,1991,226721.0,Sumaré,SP
3552403,2000,196644.0,Sumaré,SP
3552403,2010,241152.0,Sumaré,SP
3552502,1991,157106.0,Suzano,SP
3552502,2000,228251.0,Suzano,SP
3552502,2010,261574.0,Suzano,SP
3552551,1991,,Suzanápolis,SP
3552551,2000,2788.0,Suzanápolis,SP
3552551,2010,3382.0,Suzanápolis,SP
3552601,1991,12997.0,Tabapuã,SP
3552601,2000,10416.0,Tabapuã,SP
3552601,2010,11289.0,Tabapuã,SP
3552700,1991,10776.0,Tabatinga,SP
3552700,2000,12963.0,Tabatinga,SP
3552700,2010,14376.0,Tabatinga,SP
3552809,1991,159530.0,Taboão da Serra,SP
3552809,2000,197080.0,Taboão da Serra,SP
3552809,2010,244206.0,Taboão da Serra,SP
3552908,1991,4750.0,Taciba,SP
3552908,2000,5221.0,Taciba,SP
3552908,2010,5714.0,Taciba,SP
3553005,1991,6428.0,Taguaí,SP
3553005,2000,7467.0,Taguaí,SP
3553005,2010,10828.0,Taguaí,SP
3553104,1991,5015.0,Taiaçu,SP
3553104,2000,5615.0,Taiaçu,SP
3553104,2010,5894.0,Taiaçu,SP
3553203,1991,5218.0,Taiúva,SP
3553203,2000,5506.0,Taiúva,SP
3553203,2010,5447.0,Taiúva,SP
3553302,1991,19801.0,Tambaú,SP
3553302,2000,22191.0,Tambaú,SP
3553302,2010,22338.0,Tambaú,SP
3553401,1991,21387.0,Tanabi,SP
3553401,2000,22522.0,Tanabi,SP
3553401,2010,24022.0,Tanabi,SP
3553500,1991,5725.0,Tapiraí,SP
3553500,2000,8568.0,Tapiraí,SP
3553500,2010,7988.0,Tapiraí,SP
3553609,1991,11746.0,Tapiratiba,SP
3553609,2000,12867.0,Tapiratiba,SP
3553609,2010,12734.0,Tapiratiba,SP
3553658,1991,,Taquaral,SP
3553658,2000,2722.0,Taquaral,SP
3553658,2010,2726.0,Taquaral,SP
3553708,1991,45679.0,Taquaritinga,SP
3553708,2000,51319.0,Taquaritinga,SP
3553708,2010,53841.0,Taquaritinga,SP
3553807,1991,18477.0,Taquarituba,SP
3553807,2000,21938.0,Taquarituba,SP
3553807,2010,22240.0,Taquarituba,SP
3553856,1991,,Taquarivaí,SP
3553856,2000,4473.0,Taquarivaí,SP
3553856,2010,5150.0,Taquarivaí,SP
3553906,1991,4708.0,Tarabai,SP
3553906,2000,5786.0,Tarabai,SP
3553906,2010,6607.0,Tarabai,SP
3553955,1991,,Tarumã,SP
3553955,2000,10737.0,Tarumã,SP
3553955,2010,12878.0,Tarumã,SP
3554003,1991,76229.0,Tatuí,SP
3554003,2000,93101.0,Tatuí,SP
3554003,2010,107066.0,Tatuí,SP
3554102,1991,205595.0,Taubaté,SP
3554102,2000,243200.0,Taubaté,SP
3554102,2010,276906.0,Taubaté,SP
3554201,1991,4732.0,Tejupá,SP
3554201,2000,5325.0,Tejupá,SP
3554201,2010,4786.0,Tejupá,SP
3554300,1991,49161.0,Teodoro Sampaio,SP
3554300,2000,19960.0,Teodoro Sampaio,SP
3554300,2010,21341.0,Teodoro Sampaio,SP
3554409,1991,6629.0,Terra Roxa,SP
3554409,2000,7724.0,Terra Roxa,SP
3554409,2010,8487.0,Terra Roxa,SP
3554508,1991,26217.0,Tietê,SP
3554508,2000,31549.0,Tietê,SP
3554508,2010,36698.0,Tietê,SP
3554607,1991,2828.0,Timburi,SP
3554607,2000,2714.0,Timburi,SP
3554607,2010,2625.0,Timburi,SP
3554656,1991,,Torre de Pedra,SP
3554656,2000,2144.0,Torre de Pedra,SP
3554656,2010,2236.0,Torre de Pedra,SP
3554706,1991,7483.0,Torrinha,SP
3554706,2000,8805.0,Torrinha,SP
3554706,2010,9305.0,Torrinha,SP
3554755,1991,,Trabiju,SP
3554755,2000,1380.0,Trabiju,SP
3554755,2010,1542.0,Trabiju,SP
3554805,1991,25727.0,Tremembé,SP
3554805,2000,32600.0,Tremembé,SP
3554805,2010,37422.0,Tremembé,SP
3554904,1991,7859.0,Três Fronteiras,SP
3554904,2000,5156.0,Três Fronteiras,SP
3554904,2010,5427.0,Três Fronteiras,SP
3554953,1991,,Tuiuti,SP
3554953,2000,4956.0,Tuiuti,SP
3554953,2010,5925.0,Tuiuti,SP
3555000,1991,60920.0,Tupã,SP
3555000,2000,62479.0,Tupã,SP
3555000,2010,62660.0,Tupã,SP
3555109,1991,14002.0,Tupi Paulista,SP
3555109,2000,13235.0,Tupi Paulista,SP
3555109,2010,13035.0,Tupi Paulista,SP
3555208,1991,3752.0,Turiúba,SP
3555208,2000,1895.0,Turiúba,SP
3555208,2010,1930.0,Turiúba,SP
3555307,1991,2747.0,Turmalina,SP
3555307,2000,2364.0,Turmalina,SP
3555307,2010,1978.0,Turmalina,SP
3555356,1991,,Ubarana,SP
3555356,2000,4220.0,Ubarana,SP
3555356,2010,5289.0,Ubarana,SP
3555406,1991,46651.0,Ubatuba,SP
3555406,2000,66456.0,Ubatuba,SP
3555406,2010,78597.0,Ubatuba,SP
3555505,1991,4187.0,Ubirajara,SP
3555505,2000,4150.0,Ubirajara,SP
3555505,2010,4427.0,Ubirajara,SP
3555604,1991,8299.0,Uchoa,SP
3555604,2000,9019.0,Uchoa,SP
3555604,2010,9452.0,Uchoa,SP
3555703,1991,1320.0,União Paulista,SP
3555703,2000,1354.0,União Paulista,SP
3555703,2010,1599.0,União Paulista,SP
3555802,1991,12090.0,Urânia,SP
3555802,2000,8812.0,Urânia,SP
3555802,2010,8819.0,Urânia,SP
3555901,1991,1349.0,Uru,SP
3555901,2000,1399.0,Uru,SP
3555901,2010,1251.0,Uru,SP
3556008,1991,10963.0,Urupês,SP
3556008,2000,11789.0,Urupês,SP
3556008,2010,12688.0,Urupês,SP
3556107,1991,5869.0,Valentim Gentil,SP
3556107,2000,8568.0,Valentim Gentil,SP
3556107,2010,11002.0,Valentim Gentil,SP
3556206,1991,67181.0,Valinhos,SP
3556206,2000,82853.0,Valinhos,SP
3556206,2010,106613.0,Valinhos,SP
3556305,1991,16485.0,Valparaíso,SP
3556305,2000,17764.0,Valparaíso,SP
3556305,2010,20337.0,Valparaíso,SP
3556354,1991,,Vargem,SP
3556354,2000,6964.0,Vargem,SP
3556354,2010,8800.0,Vargem,SP
3556404,1991,30901.0,Vargem Grande do Sul,SP
3556404,2000,36173.0,Vargem Grande do Sul,SP
3556404,2010,39210.0,Vargem Grande do Sul,SP
3556453,1991,15683.0,Vargem Grande Paulista,SP
3556453,2000,32607.0,Vargem Grande Paulista,SP
3556453,2010,42816.0,Vargem Grande Paulista,SP
3556503,1991,68810.0,Várzea Paulista,SP
3556503,2000,92633.0,Várzea Paulista,SP
3556503,2010,106948.0,Várzea Paulista,SP
3556602,1991,10982.0,Vera Cruz,SP
3556602,2000,11017.0,Vera Cruz,SP
3556602,2010,10680.0,Vera Cruz,SP
3556701,1991,33499.0,Vinhedo,SP
3556701,2000,47046.0,Vinhedo,SP
3556701,2010,63396.0,Vinhedo,SP
3556800,1991,12994.0,Viradouro,SP
3556800,2000,15926.0,Viradouro,SP
3556800,2010,17268.0,Viradouro,SP
3556909,1991,3614.0,Vista Alegre do Alto,SP
3556909,2000,4754.0,Vista Alegre do Alto,SP
3556909,2010,6824.0,Vista Alegre do Alto,SP
3556958,1991,,Vitória Brasil,SP
3556958,2000,1675.0,Vitória Brasil,SP
3556958,2010,1737.0,Vitória Brasil,SP
3557006,1991,80631.0,Votorantim,SP
3557006,2000,95849.0,Votorantim,SP
3557006,2010,108744.0,Votorantim,SP
3557105,1991,65909.0,Votuporanga,SP
3557105,2000,75444.0,Votuporanga,SP
3557105,2010,84567.0,Votuporanga,SP
3557154,1991,,Zacarias,SP
3557154,2000,1947.0,Zacarias,SP
3557154,2010,2335.0,Zacarias,SP
3557204,1991,14094.0,Chavantes,SP
3557204,2000,12134.0,Chavantes,SP
3557204,2010,12070.0,Chavantes,SP
3557303,1991,,Estiva Gerbi,SP
3557303,2000,8856.0,Estiva Gerbi,SP
3557303,2010,10041.0,Estiva Gerbi,SP
4100103,1991,10225.0,Abatiá,PR
4100103,2000,8225.0,Abatiá,PR
4100103,2010,7735.0,Abatiá,PR
4100202,1991,8927.0,Adrianópolis,PR
4100202,2000,6999.0,Adrianópolis,PR
